,time,X,std,temperature
0,288.13559322033893,0.1804320203303685,0.19520249743612897,1600.0
1,514.1242937853106,0.3049555273189326,0.1366688381633009,1600.0
2,1039.54802259887,0.712833545108005,0.13742026199859403,1600.0
3,1491.5254237288138,0.8449809402795424,0.04207489728390934,1600.0
4,2491.5254237288136,0.9479034307496822,0.02023845613039299,1600.0
5,2666.666666666667,0.991105463786531,0.08120698662917059,1600.0
