,time,X,temperature
0,0.4036326942482358,-0.0947250280583611,1325.0
1,0.8577194752774986,0.04668911335578,1325.0
2,1.362260343087792,-0.0208754208754209,1325.0
3,1.8668012108980816,0.1158249158249158,1325.0
4,3.027245206861755,-0.0680134680134678,1325.0
5,3.8849646821392536,0.0686868686868686,1325.0
6,5.903128153380425,0.0231200897867565,1325.0
7,7.9717457114026224,-0.11358024691358,1325.0
8,9.939455095862764,-0.0680134680134678,1325.0
9,11.957618567103935,0.0451178451178451,1325.0
10,14.026236125126136,0.2085297418630751,1325.0
11,15.943491422805243,0.489786756453423,1325.0
12,18.012108980827445,0.720763187429854,1325.0
13,23.965691220988894,1.0224466891133557,1325.0
14,47.98183652875883,0.9533108866442198,1325.0
15,0.41972717733473,-0.1248541423570595,1400.0
16,0.9968520461699876,0.0581096849474913,1400.0
17,1.9937040923399785,0.4567094515752625,1400.0
18,2.990556138509969,0.4893815635939323,1400.0
19,3.987408184679957,0.9647607934655776,1400.0
20,5.928646379853095,0.9288214702450408,1400.0
21,8.079748163693601,1.0007001166861142,1400.0
22,16.054564533053515,1.0546091015169194,1400.0
