temperature,hardness,hardness error
906.3177504929783,477.2020612491694,2.129884844589185
1193.2083365109108,456.9959363322403,3.3424484415343727
1299.2864068679255,390.6808005316542,8.20577629127672
1397.9518242926713,396.7098454063124,8.815871182821411
1497.257841353539,387.84494874113466,8.508644826722161
1796.4767020013292,381.0064386800162,5.470154375796653
2299.9618690692787,374.9763043501945,4.55936985913354
