temperature,hardness,hardness error
898.5651875497063,457.449149680245,9.724476789157734
1100.458660623822,463.4259007070565,3.6485853424702555
1195.6857575526478,449.3958971118544,8.511913192212546
1300.8682957652877,453.9018836679777,7.293902319450012
1393.984028587303,438.96109555611247,7.597860310058934
1500.5196701129764,362.0074300842149,6.687075793395763
1799.4247676736863,362.46391179771,6.383117802786842
2300.288705618321,367.37735458497207,11.550403643138054
