temperature,hardness,hardness error
897.3493555872708,485.7172428068724,10.635261305820904
1095.2815696869995,483.7932649881795,5.46906492063323
1194.6921744435608,472.4967043981306,7.294991774613493
1293.9328241946205,465.1515976859973,7.900728845504432
1393.3499656821623,403.703058100644,2.126616479098743
1497.0748128860755,392.1003606096592,4.2532329581976
1793.7508851823204,394.3816797219711,5.771933456078614
2296.961509549075,394.7346631949363,8.813692272494507
