Strain,Stress
0.1378,490.7607425
0.1378,490.7607425
0.138,490.4103053
0.138,489.7433629
0.1382,489.2261901
0.1384,489.0424884
0.1384,488.3755461
0.1386,487.8583733
0.1388,487.3412004
0.1388,487.0077293
0.1388,486.8409937
0.139,486.4905564
0.139,485.8236141
0.1392,485.3064413
0.1394,484.956004
0.1394,484.6225329
0.1394,484.2890617
0.1396,483.9386245
0.1398,483.4214516
0.1398,483.0879805
0.1398,482.7545093
0.14,482.404072
0.1402,481.8868992
0.1402,481.553428
0.1404,481.0362552
0.1404,480.5360485
0.1404,480.5360485
0.1406,479.8521401
0.1408,479.6684384
0.1408,478.8347605
0.1408,478.8347605
0.141,478.1508521
0.1412,477.6336792
0.1412,477.1334725
0.1414,476.9497708
0.1414,476.7830352
0.1416,476.2658624
0.1416,475.7656557
0.1418,475.2484828
0.1418,474.5815405
0.142,474.2311032
0.142,473.8976321
0.1422,473.5471948
0.1422,473.0469881
0.1424,472.5298152
0.1424,472.1963441
0.1426,472.0126424
0.1426,471.3457001
0.1428,470.6617917
0.1428,470.4950561
0.143,470.1446188
0.143,469.6444121
0.1432,469.1272393
0.1432,468.6270325
0.1434,468.2765953
0.1434,467.9431241
0.1436,467.5926868
0.1436,466.7590089
0.1438,466.2418361
0.144,465.7246633
0.144,465.5579277
0.144,465.2244565
0.1442,464.7072837
0.1444,463.8566397
0.1444,463.5231685
0.1444,463.3564329
0.1446,463.0059957
0.1448,462.3220873
0.1448,461.8218805
0.145,461.4714433
0.145,460.9712365
0.1452,460.2873281
0.1452,459.7871214
0.1454,459.2699485
0.1454,458.7697418
0.1456,458.5860401
0.1456,458.0858334
0.1458,457.2351894
0.1458,456.9017182
0.146,456.2178098
0.146,456.0510742
0.1462,455.3671658
0.1462,455.0336946
0.1464,454.1830506
0.1466,453.4991422
0.1466,452.8321999
0.1468,452.3150271
0.1468,451.9815559
0.147,451.1309119
0.147,451.1309119
0.1472,450.6137391
0.1472,449.9467967
0.1474,449.4296239
0.1474,449.0961527
0.1476,448.5789799
0.1476,448.2455087
0.1478,447.5616003
0.1478,446.894658
0.148,446.2107496
0.148,446.3774852
0.1482,445.5268412
0.1482,444.8598988
0.1484,444.0092548
0.1486,443.6588176
0.1486,442.8251397
0.1488,442.4747024
0.1488,441.9744957
0.149,441.1238517
0.149,440.9571161
0.1492,440.2732077
0.1492,440.1064721
0.1494,439.4225637
0.1494,438.7556213
0.1496,438.2384485
0.1496,437.5715062
0.1498,436.8875978
0.15,436.2036893
0.15,435.536747
0.15,435.536747
0.1502,434.686103
0.1504,434.3356658
0.1504,433.6687234
0.1506,432.984815
0.1506,433.1515506
0.1506,432.3178727
0.1508,431.8006998
0.151,430.9500558
0.151,430.6165847
0.151,430.2831135
0.1512,429.4324695
0.1514,428.7485611
0.1514,428.0816188
0.1516,427.3977104
0.1518,426.7138019
0.1518,425.7133884
0.152,425.02948
0.152,424.1958021
0.1522,423.6786293
0.1524,423.1614564
0.1524,422.4945141
0.1526,421.6438701
0.1526,421.3103989
0.1528,420.6264905
0.1528,419.7928126
0.153,418.775433
0.153,418.1084907
0.1532,418.0915246
0.1532,417.4245823
0.1534,416.7406739
0.1534,416.0737315
0.1536,414.8896164
0.1538,414.2057079
0.1538,413.7055012
0.154,413.0215928
0.154,412.1879149
0.1542,411.8374776
0.1542,411.1705353
0.1544,410.4866269
0.1544,409.8196845
0.1546,408.9690405
0.1546,408.6355694
0.1548,407.7849254
0.1548,407.117983
0.155,406.1006035
0.1552,405.416695
0.1552,405.0832239
0.1552,404.249546
0.1554,403.398902
0.1556,402.548258
0.1556,401.8813156
0.1558,400.863936
0.156,400.013292
0.156,399.3463497
0.1562,398.3289701
0.1562,398.3289701
0.1562,397.4952922
0.1564,396.6446482
0.1566,395.7940042
0.1566,395.1270619
0.1566,394.6268551
0.1568,393.7762111
0.1568,393.2760044
0.157,392.4253604
0.1572,391.4079808
0.1572,391.0745096
0.1572,390.4075673
0.1574,389.3901877
0.1576,388.7062793
0.1576,387.8726014
0.1576,387.5391302
0.1578,386.6884862
0.158,385.6711066
0.158,384.6706931
0.1582,383.6533135
0.1582,383.1531068
0.1584,382.3024628
0.1584,381.3020493
0.1586,380.4514053
0.1586,379.6177274
0.1588,379.1005545
0.1588,378.100141
0.159,377.0827615
0.159,376.5825547
0.1592,375.3984395
0.1592,375.0649684
0.1594,374.2143244
0.1594,372.8804397
0.1596,372.1965313
0.1598,371.1791517
0.1598,370.8456805
0.1598,370.1787382
0.16,368.8278875
0.16,367.827474
0.1602,366.8100944
0.1602,366.6433588
0.1604,365.292508
0.1606,364.441864
0.1606,363.4414505
0.1608,362.424071
0.1608,362.0905998
0.1608,360.9234507
0.161,360.0728067
0.1612,358.8886915
0.1612,357.5548069
0.1612,357.2213357
0.1614,356.0372205
0.1616,354.6863698
0.1616,353.5192207
0.1618,352.5018411
0.1618,351.8348988
0.162,350.6507836
0.162,349.6503701
0.1622,348.1327838
0.1624,346.9486686
0.1624,346.2817263
0.1624,344.9478416
0.1626,343.4302553
0.1626,342.0963706
0.1628,340.7455198
0.1628,340.0785775
0.163,338.3942556
0.1632,336.0429913
0.1632,334.2088999
0.1634,332.1911068
0.1634,330.1902798
0.1634,327.6892461
0.1636,324.0040971
0.1636,320.0024431
0.1638,311.1484911
0.1638,302.8117119
