Strain,Stress
0.0188,263.8101839
0.0188,266.2989843
0.019,267.7851759
0.019,270.6058163
0.0192,272.921608
0.0194,275.2373997
0.0194,277.8921201
0.0194,278.5558002
0.0196,281.2034319
0.0198,284.0169837
0.0198,286.339864
0.02,288.6556557
0.02,289.1534158
0.02,291.4762961
0.0202,294.2898479
0.0202,296.2808882
0.0204,298.5966799
0.0204,300.2558801
0.0206,302.0739117
0.0206,304.3967921
0.0208,306.8785038
0.0208,308.8695441
0.021,310.6875757
0.0212,313.5011274
0.0212,315.6580878
0.0214,317.9738794
0.0214,320.4626798
0.0214,321.12636
0.0216,323.4421516
0.0218,325.9238633
0.0218,328.2467437
0.022,330.8943754
0.022,331.3921355
0.0222,333.8738472
0.0222,336.3626476
0.0224,338.3465992
0.0224,340.8353996
0.0226,341.9897511
0.0226,343.9807914
0.0228,346.296583
0.0228,348.6194634
0.023,351.2670951
0.023,351.9307752
0.0232,353.9147269
0.0232,356.4035273
0.0234,358.3874789
0.0234,360.5444392
0.0236,361.2010306
0.0236,363.523911
0.0238,365.8397026
0.0238,367.830743
0.024,369.6487746
0.024,370.6442947
0.0242,372.2964063
0.0242,374.1215266
0.0244,376.1054782
0.0244,378.0965185
0.0246,379.25087
0.0246,381.4078303
0.0248,383.0599419
0.0248,384.8850622
0.025,386.5371737
0.025,387.5326939
0.0252,389.6825655
0.0254,391.6665171
0.0254,393.1597974
0.0256,394.4800689
0.0256,395.143749
0.0256,396.9688693
0.0258,398.6209808
0.0258,399.9483411
0.026,401.6004526
0.026,402.4300527
0.0262,404.0821643
0.0264,405.4024358
0.0264,407.3934761
0.0266,408.8796677
0.0266,409.2115077
0.0268,410.6976992
0.0268,411.8591394
0.027,413.345331
0.027,414.8386112
0.027,415.1704513
0.0272,416.4907228
0.0274,417.6450742
0.0274,418.8065144
0.0276,419.9608659
0.0276,420.292706
0.0278,421.7788975
0.0278,422.7744177
0.028,423.7628491
0.028,424.9242893
0.028,425.4220494
0.0282,426.4104808
0.0284,427.3989123
0.0284,428.2285124
0.0286,429.2169439
0.0286,429.7147039
0.0288,430.5372154
0.0288,431.3668155
0.029,432.1893269
0.029,432.853007
0.0292,433.1777584
0.0292,433.8414385
0.0294,434.6639499
0.0294,435.16171
0.0296,435.9842214
0.0296,436.3160615
0.0298,437.1385729
0.03,437.7951643
0.03,438.1270044
0.0302,438.6176757
0.0302,438.7835958
0.0302,439.1154358
0.0304,439.6061072
0.0306,440.0967786
0.0306,440.5945386
0.0306,440.7604587
0.0308,441.08521
0.031,441.4099614
0.031,441.7418014
0.0312,442.0665528
0.0312,442.0665528
0.0314,442.3913041
0.0314,442.2253841
0.0316,442.8819755
0.0316,442.8819755
0.0318,443.0408068
0.0318,443.0408068
0.032,443.3655581
0.032,443.1996381
0.0322,443.5243895
0.0322,443.6903095
0.0324,443.8491408
0.0324,443.8491408
0.0326,444.0079721
0.0328,444.0008834
0.0328,444.0008834
0.033,443.9937947
0.033,444.1597148
0.0332,444.152626
0.0332,444.152626
0.0334,444.3114574
0.0334,444.1455373
0.0336,444.3043687
0.0338,444.1313599
0.0338,444.1313599
0.0338,444.1313599
0.034,444.1242712
0.034,443.9583512
0.0342,444.1171825
0.0342,443.9512625
0.0344,443.7782538
0.0344,443.7782538
0.0346,443.439325
0.0348,443.4322363
0.0348,443.5981563
0.035,443.4251476
0.0352,443.0862188
0.0352,443.0862188
0.0352,443.0862188
0.0354,443.0791301
0.0354,442.7472901
0.0356,442.5742813
0.0358,442.5671926
0.0358,442.4012726
0.0358,442.0694325
0.036,441.8964238
0.0362,441.8893351
0.0362,441.7234151
0.0362,441.7234151
0.0364,441.2185663
0.0366,441.2114776
0.0366,441.0455576
0.0368,440.8725488
0.0368,440.8725488
0.037,440.5336201
0.037,440.20178
0.0372,440.1946913
0.0372,439.8628513
0.0372,439.8628513
0.0374,439.6898425
0.0376,439.5168338
0.0376,439.3509138
0.0378,439.177905
0.0378,439.011985
0.0378,438.846065
0.038,438.5071362
0.0382,438.3341275
0.0382,438.1682075
0.0382,438.0022874
0.0384,437.8292787
0.0386,437.4903499
0.0386,437.3244299
0.0388,437.1514212
0.0388,436.8195811
0.039,436.6465724
0.039,436.4806524
0.0392,436.1417236
0.0394,435.8027949
0.0394,435.8027949
0.0394,435.6368748
0.0396,435.2979461
0.0396,434.966106
0.0398,434.6271773
0.0398,434.6271773
0.04,434.4541685
0.04,433.9564084
0.0402,433.7833997
0.0402,433.4515597
0.0404,433.2785509
0.0404,432.7807908
0.0406,432.6077821
0.0406,432.4418621
0.0408,432.1029333
0.0408,431.9370133
0.041,431.5980845
0.041,431.2662445
0.0412,430.7613957
0.0414,430.588387
0.0414,430.4224669
0.0414,430.0906269
0.0416,429.7516981
0.0418,429.2468493
0.0418,428.9150093
0.0418,428.9150093
0.042,428.5760805
0.042,428.2442405
0.0422,427.9053117
0.0422,427.5734717
0.0424,427.4004629
0.0424,426.9027029
0.0426,426.231934
0.0428,426.0589253
0.0428,425.7270853
0.043,425.2222365
0.043,425.0563164
0.0432,424.3855476
0.0434,424.0466189
0.0434,423.7147788
0.0436,423.20993
0.0436,422.87809
0.0438,422.3732412
0.0438,422.2073212
0.044,421.8683924
0.044,421.5365524
0.0442,421.1976236
0.0444,420.8586948
0.0444,420.5268548
0.0444,420.1950147
0.0446,419.6901659
0.0448,419.1853172
0.0448,418.8534771
0.045,418.5145484
0.045,418.0167883
0.0452,417.5119395
0.0454,417.0070907
0.0454,416.8411707
0.0454,416.5093306
0.0456,416.1704019
0.0458,415.6655531
0.0458,415.167793
0.0458,415.167793
0.046,414.6629442
0.0462,414.3240155
0.0462,413.9921754
0.0464,413.3214066
0.0464,413.3214066
0.0464,412.9895665
0.0466,412.4847177
0.0466,411.8210376
0.0468,411.6480289
0.0468,411.3161889
0.047,411.1431801
0.0472,410.6383313
0.0472,410.1405713
0.0474,409.8016425
0.0474,409.6357225
0.0476,409.2967937
0.0476,408.6331136
0.0478,408.1282648
0.048,407.7893361
0.048,407.291576
0.0482,406.6208072
0.0482,406.6208072
0.0484,406.1159584
0.0486,405.6111096
0.0486,405.4451896
0.0488,404.7744208
0.0488,404.4425807
0.049,404.435492
0.049,403.9377319
0.0492,403.2669631
0.0492,402.9351231
0.0494,402.4302743
0.0494,402.4302743
0.0496,402.2572655
0.0496,401.7595055
0.0498,401.4205767
0.05,400.9157279
0.05,400.7498079
0.0502,400.2449591
0.0502,399.913119
0.0504,399.4082703
0.0504,398.9105102
0.0504,398.7445902
0.0506,398.4056614
0.0508,397.9008126
0.0508,397.5689726
0.051,397.0641238
0.0512,396.725195
0.0512,396.393355
0.0514,396.0544262
0.0514,395.7225861
0.0514,395.3907461
0.0516,395.2177374
0.0518,394.7128886
0.0518,394.3810485
0.052,393.8761997
0.052,393.7102797
0.0522,393.0395109
0.0524,392.7005821
0.0524,392.5346621
0.0524,392.3687421
0.0526,392.0298133
0.0528,391.6908846
0.0528,391.1931245
0.053,390.8541957
0.053,390.8541957
0.0532,390.3493469
0.0532,389.8515869
0.0534,389.5126581
0.0536,389.1737293
0.0536,389.0078093
0.0536,388.6759693
0.0538,388.3370405
0.0538,388.0052005
0.054,387.5003517
0.054,387.6662717
0.0542,387.1614229
0.0542,386.8295829
0.0544,386.3247341
0.0546,386.1517253
0.0546,385.9858053
0.0546,385.6539653
0.0548,385.1491165
0.0548,384.9831964
0.055,384.4783477
0.055,384.3124276
0.0552,383.9734989
0.0554,383.6345701
0.0554,383.3027301
0.0556,382.9638013
0.0556,382.4660412
0.0558,382.1271125
0.056,381.7881837
0.056,381.2904236
0.056,381.1245036
0.0562,380.9514949
0.0562,380.6196548
0.0564,380.2807261
0.0564,379.948886
0.0566,379.7758773
0.0566,379.4440372
0.0568,379.1051085
0.057,378.7661797
0.057,378.4343396
0.0572,378.2613309
0.0572,377.7635708
0.0574,377.4246421
0.0574,377.092802
0.0576,376.7538733
0.0578,376.4149445
0.0578,376.0831044
0.058,375.7441757
0.058,375.4123356
0.0582,375.2393269
0.0582,374.9074868
0.0584,374.5685581
0.0584,374.236718
0.0586,373.8977893
0.0586,373.8977893
0.0588,373.3929405
0.0588,373.0611004
0.059,372.8880917
0.059,372.5562517
0.0592,372.2173229
0.0592,372.0514029
0.0594,371.7124741
0.0594,371.3806341
0.0596,371.0417053
0.0596,370.7098652
0.0598,370.3709365
0.06,369.8660877
0.06,369.7001677
0.0602,369.3612389
0.0602,369.1953189
0.0604,368.8563901
0.0604,368.5245501
0.0606,368.1856213
0.0608,367.8466926
0.0608,367.5148525
0.061,367.0100037
0.061,366.6781637
0.0612,366.5051549
0.0612,366.3392349
0.0614,366.0003061
0.0614,365.6684661
0.0616,365.4954574
0.0616,364.9976973
0.0618,364.8246885
0.0618,364.6587685
0.062,364.3198398
0.062,363.9879997
0.0622,363.6490709
0.0622,363.6490709
0.0624,363.3101422
0.0624,362.8123821
0.0626,362.4734533
0.0626,362.3075333
0.0628,361.9686046
0.0628,361.8026845
0.063,361.2978358
0.0632,361.124827
0.0632,360.6270669
0.0634,360.4540582
0.0636,360.1151294
0.0636,359.7832894
0.0638,359.4443606
0.0638,359.2784406
0.0638,359.1125206
0.064,358.7735918
0.064,358.4417518
0.0642,357.936903
0.0642,357.770983
0.0644,357.5979742
0.0644,357.2661342
0.0646,356.9272054
0.0648,356.7541967
0.0648,356.5882767
0.0648,356.0905166
0.065,355.9175078
0.0652,355.4126591
0.0652,354.914899
0.0654,354.7418902
0.0656,354.4029615
0.0656,354.0711214
0.0658,353.7321927
0.0658,353.5662726
0.066,353.3932639
0.066,352.8955038
0.0662,352.5565751
0.0664,352.2176463
0.0664,351.8858063
0.0666,351.3809575
0.0666,351.2150374
0.0668,350.8761087
0.0668,350.7101887
0.067,350.3712599
0.067,350.2053399
0.0672,349.7004911
0.0672,349.202731
0.0674,349.5274824
0.0674,349.0297223
0.0676,348.8567135
0.0676,348.5248735
0.0678,348.0200247
0.0678,348.0200247
0.068,347.5151759
0.068,347.3492559
0.0682,347.0103271
0.0684,346.5054784
0.0684,346.3395583
0.0686,346.0006296
0.0686,345.6687895
0.0688,345.3298608
0.0688,345.1639407
0.069,344.825012
0.069,344.6590919
0.0692,344.1542432
0.0694,343.8153144
0.0694,343.6493944
0.0694,343.6493944
0.0696,343.1445456
0.0698,342.8056168
0.0698,342.4737768
0.0698,342.3078567
0.07,341.968928
0.0702,341.7959193
0.0702,341.2981592
0.0704,341.1251504
0.0704,340.9592304
0.0706,340.4543816
0.0706,340.1225416
0.0708,340.1154529
0.0708,339.6176928
0.071,339.278764
0.071,339.112844
0.0712,338.7739152
0.0712,338.6079952
0.0714,338.1031464
0.0714,338.1031464
0.0716,337.9301377
0.0716,337.4323776
0.0718,337.0934489
0.0718,336.9275288
0.072,336.7545201
0.072,336.42268
0.0722,336.0837513
0.0724,335.7448225
0.0724,335.4129825
0.0726,334.9081337
0.0726,334.5762936
0.0728,334.5692049
0.073,334.0643561
0.073,333.8984361
0.0732,333.3935873
0.0732,333.0617473
0.0734,332.7228185
0.0734,332.5568985
0.0736,332.3838898
0.0738,331.879041
0.0738,331.5472009
0.074,331.2082722
0.074,331.0423521
0.0742,330.5375034
0.0742,330.5375034
0.0744,330.1985746
0.0744,329.8667345
0.0744,329.8667345
0.0746,329.3618858
0.0748,329.022957
0.0748,328.6911169
0.075,328.5181082
0.075,328.3521882
0.0752,328.0132594
0.0752,327.5154993
0.0754,327.1765706
0.0754,327.0106506
0.0756,326.8376418
0.0756,326.5058018
0.0758,326.166873
0.0758,326.000953
0.076,325.4961042
0.076,325.3301842
0.0762,324.9912554
0.0764,324.6523267
0.0764,324.1545666
0.0766,323.8156378
0.0766,323.4837978
0.0768,323.144869
0.077,322.9718603
0.077,322.6400202
0.077,322.4741002
0.0772,322.3010915
0.0772,321.9692514
0.0774,321.6303226
0.0776,321.1254739
0.0776,320.9595538
0.0776,320.6277138
0.0778,320.288785
0.078,319.9498563
0.078,319.7839362
0.078,319.6180162
0.0782,319.4450075
0.0782,319.2790875
0.0784,318.7742387
0.0786,318.4353099
0.0786,317.9375498
0.0788,317.5986211
0.0788,317.266781
0.079,317.0937723
0.079,316.5960122
0.0792,316.5889235
0.0792,316.0911634
0.0794,315.9181547
0.0796,315.4133059
0.0796,315.2473859
0.0796,315.0814658
0.0798,314.7425371
0.0798,314.410697
0.08,314.2376883
0.0802,313.8987595
0.0802,313.5669195
0.0804,313.0620707
0.0804,312.7302307
0.0806,312.3913019
0.0806,312.2253819
0.0806,312.0594618
0.0808,311.7205331
0.081,311.2156843
0.081,311.0497643
0.0812,310.5449155
0.0812,310.3789955
0.0814,310.2059867
0.0814,309.8741467
0.0816,309.5352179
0.0816,309.2033779
0.0818,308.8644491
0.0818,308.532609
0.082,308.3596003
0.082,308.1936803
0.0822,307.6888315
0.0822,307.5229115
0.0824,307.3499027
0.0824,307.0180627
0.0826,306.5132139
0.0826,306.1813738
0.0828,306.0083651
0.0828,305.8424451
0.083,305.3375963
0.083,305.0057563
0.0832,304.8327475
0.0832,304.6668275
0.0834,304.3278987
0.0834,303.8301387
0.0836,303.4912099
0.0836,303.1593698
0.0838,303.1522811
0.0838,302.6545211
0.084,302.3155923
0.0842,301.9766635
0.0842,301.6448235
0.0844,301.3058947
0.0844,300.9740547
0.0846,300.3032859
0.0848,300.1302771
0.0848,300.1302771
0.0848,299.632517
0.085,299.2935883
0.0852,298.9546595
0.0852,298.6228195
0.0852,298.4568994
0.0854,297.9520507
0.0856,297.6131219
0.0856,297.2812819
0.0858,296.9423531
0.0858,296.9423531
0.0858,296.610513
0.086,296.1056643
0.0862,295.7667355
0.0862,295.4348954
0.0862,295.4348954
0.0864,295.0959667
0.0866,294.5911179
0.0866,294.4251979
0.0868,294.2521891
0.0868,293.7544291
0.087,293.4155003
0.087,293.0836602
0.0872,292.5788115
0.0872,292.2469714
0.0874,291.9080426
0.0874,291.7421226
0.0876,291.5691139
0.0876,291.0713538
0.0878,290.732425
0.0878,290.732425
0.088,290.2275763
0.088,289.7298162
0.0882,289.2249674
0.0884,288.8860386
0.0884,288.8860386
0.0884,288.7201186
0.0886,288.2152698
0.0888,287.544501
0.0888,287.212661
0.0888,287.212661
0.089,286.8737322
0.089,286.5418921
0.0892,286.2029634
0.0894,285.8640346
0.0894,285.6981146
0.0896,285.1932658
0.0896,284.8614258
0.0898,284.356577
0.0898,284.0247369
0.09,283.8517282
0.09,283.3539681
0.0902,283.0150394
0.0902,282.8491193
0.0904,282.3442705
0.0904,282.3442705
0.0906,282.0053418
0.0906,281.5075817
0.0908,281.0027329
0.091,280.4978841
0.091,280.1660441
0.0912,279.9930353
0.0912,279.3293552
0.0914,279.1563465
0.0914,278.9904265
0.0916,278.6514977
0.0918,278.312569
0.0918,277.6488889
0.092,277.4758801
0.092,277.1440401
0.092,276.97812
0.0922,276.4732713
0.0924,276.1343425
0.0924,275.8025024
0.0926,275.4635737
0.0926,275.1317336
0.0928,274.9587249
0.0928,274.4609648
0.093,274.1220361
0.093,273.956116
0.0932,273.4512673
0.0932,272.9535072
0.0934,272.7804984
0.0934,272.1168183
0.0936,272.1097296
0.0936,271.6119695
0.0938,271.2730408
0.0938,270.9412007
0.094,270.4363519
0.094,270.4363519
0.0942,269.9315032
0.0942,269.5996631
0.0944,269.2607344
0.0944,268.7629743
0.0946,268.5899655
0.0946,268.2581255
0.0948,267.9191967
0.0948,267.5873567
0.095,267.2484279
0.095,266.9165879
0.0952,266.5776591
0.0952,266.079899
0.0954,265.5750502
0.0956,265.2361215
0.0956,264.9042814
0.0956,264.7383614
0.0958,264.2335126
0.0958,263.9016726
0.096,263.3968238
0.096,263.2309037
0.0962,262.891975
0.0962,262.5601349
0.0964,262.0552861
0.0966,261.5504374
0.0966,261.3845173
0.0968,260.8796685
0.0968,260.5478285
0.097,260.0429797
0.097,259.7111397
0.097,259.3792996
0.0972,259.0403708
0.0974,258.7014421
0.0974,258.203682
0.0976,257.8647532
0.0976,257.5329132
0.0978,257.1939844
0.0978,256.6962244
0.098,256.3572956
0.098,255.8595355
0.0982,255.6865268
0.0982,255.3546867
0.0984,254.6839179
0.0984,254.1861578
0.0986,253.8472291
0.0986,253.6813091
0.0988,253.3423803
0.099,252.8375315
0.099,252.0079314
0.0992,251.8349226
0.0992,251.6690026
0.0992,251.3371626
0.0994,250.8323138
0.0996,250.659305
0.0996,250.161545
0.0996,249.8297049
0.0998,249.3248561
0.1,248.6540873
0.1,247.9904072
0.1002,247.6514784
0.1004,247.3125497
0.1004,246.9807096
0.1006,246.4758609
0.1006,245.9781008
0.1008,245.639172
0.1008,245.307332
0.101,244.6365631
0.1012,244.1317144
0.1012,243.6339543
0.1014,243.1291055
0.1014,242.6313454
0.1016,242.2924167
0.1018,241.7875679
0.1018,241.4557278
0.1018,240.9579677
0.102,240.619039
0.102,240.2871989
0.1022,239.6164301
0.1022,239.6164301
0.1024,238.9456613
0.1026,238.4408125
0.1026,238.1089725
0.1028,237.6041237
0.1028,237.4382037
0.103,236.9333549
0.103,236.6015148
0.1032,235.930746
0.1032,235.5989059
0.1034,235.2599772
0.1034,234.5962971
0.1036,234.2573683
0.1036,233.5936882
0.1038,233.2547595
0.1038,232.9229194
0.104,232.4180706
0.104,231.9203105
0.1042,231.5813818
0.1042,231.0836217
0.1044,230.910613
0.1044,230.4128529
0.1046,229.7420841
0.1048,229.2372353
0.1048,228.9053952
0.1048,228.5735552
0.105,228.0687064
0.105,227.5709463
0.1052,227.0660975
0.1054,226.7271688
0.1054,226.3953287
0.1056,225.8904799
0.1056,225.2267998
0.1058,224.8878711
0.1058,224.224191
0.1058,224.224191
0.106,223.7193422
0.1062,223.2144934
0.1062,222.7167333
0.1064,222.0459645
0.1064,221.8800445
0.1066,221.2092757
0.1066,220.7115156
0.1068,220.3725868
0.1068,219.8748267
0.107,219.369978
0.107,218.7062979
0.1072,218.2014491
0.1072,217.869609
0.1074,217.3647602
0.1074,216.8670001
0.1076,216.3621514
0.1076,215.8643913
0.1078,215.3595425
0.108,214.6887737
0.108,214.5228537
0.108,214.0250936
0.1082,213.5202448
0.1084,213.015396
0.1084,212.5176359
0.1086,212.0127871
0.1086,211.5150271
0.1088,210.8442582
0.1088,210.5124182
0.109,209.8416494
0.109,209.6757294
0.1092,209.0049605
0.1092,208.1753604
0.1094,207.8364317
0.1096,207.3315829
0.1096,206.9997428
0.1096,206.6679028
0.1098,205.9971339
0.1098,205.4993739
0.11,204.8286051
0.11,204.496765
0.1102,203.9919162
0.1102,203.3282361
0.1104,202.6574673
0.1106,202.3185385
0.1106,201.9866985
0.1106,201.3230184
0.1108,200.8181696
0.1108,200.4863295
0.111,199.8155607
0.111,199.3178006
0.1112,198.8129519
0.1112,198.1492718
0.1114,197.810343
0.1116,196.9736542
0.1116,196.6418141
0.1116,195.978134
0.1118,195.6392052
0.1118,194.9755251
0.112,194.4706763
0.112,193.8069962
0.1122,193.4680675
0.1122,192.8043874
0.1124,192.2995386
0.1126,191.6287698
0.1126,191.1310097
0.1128,190.6261609
0.1128,189.9624808
0.113,189.291712
0.113,188.7939519
0.1132,188.2891031
0.1132,187.625423
0.1134,187.1205742
0.1134,186.6228142
0.1136,185.9520453
0.1136,185.2883652
0.1138,184.7835165
0.1138,184.2857564
0.114,183.4490675
0.1142,182.7782987
0.1142,182.6123787
0.1142,181.7827786
0.1144,181.2779298
0.1146,180.4412409
0.1146,179.9434809
0.1146,179.4457208
0.1148,178.6090319
0.115,177.7723431
0.115,177.108663
0.1152,176.4378942
0.1154,175.9330454
0.1154,175.1034453
0.1156,174.2667564
0.1156,173.6030763
0.1158,173.2641476
0.1158,172.6004675
0.116,171.5978586
0.116,171.1000985
0.1162,170.4293297
0.1162,170.0974896
0.1164,169.5926409
0.1164,168.7630407
0.1166,167.9263519
0.1166,167.2626718
0.1168,166.923743
0.1168,166.2600629
0.117,165.4233741
0.117,164.759694
0.1172,163.9230051
0.1172,163.5911651
0.1174,162.9203963
0.1176,161.9177874
0.1176,161.2541073
0.1178,160.7492585
0.1178,160.4174185
0.1178,159.5878183
0.118,158.9170495
0.1182,157.9144406
0.1182,157.2507605
0.1182,156.9189205
0.1184,155.9163116
0.1186,155.2455428
0.1186,154.4159427
0.1188,153.5792538
0.119,152.908485
0.119,152.0788849
0.1192,151.4081161
0.1192,150.5785159
0.1194,150.5714272
0.1194,149.5759071
0.1196,148.9051383
0.1196,148.0755381
0.1198,147.2388493
0.1198,147.2388493
0.12,146.2362404
0.12,145.5725603
0.1202,144.7358715
0.1202,143.9062714
0.1204,143.7332626
0.1204,143.0695825
0.1206,142.2328937
0.1206,141.7351336
0.1208,140.8984448
0.1208,140.5666047
0.121,139.5639958
0.1212,138.893227
0.1212,138.0636269
0.1214,137.2269381
0.1216,136.3902492
0.1216,135.3947291
0.1218,134.8898803
0.1218,134.2262002
0.1218,133.8943601
0.122,133.2235913
0.1222,132.2209824
0.1222,131.5573023
0.1224,131.0524535
0.1224,130.3887734
0.1226,129.3861646
0.1226,128.8884045
0.1228,127.8857956
0.123,127.0491068
0.123,127.0491068
0.123,126.3854267
0.1232,125.2168978
0.1232,124.7191377
0.1234,123.5506088
0.1234,123.2187688
0.1236,122.3820799
0.1238,121.5453911
0.1238,120.5498709
0.124,119.5472621
0.124,118.5517419
0.1242,117.549133
0.1244,116.3806041
0.1244,115.8828441
0.1246,114.7143152
0.1246,113.884715
0.1248,112.7161862
0.125,111.7135773
0.125,110.7180571
0.1252,109.8813683
0.1252,108.8858481
0.1254,108.2150793
0.1254,107.7173192
0.1256,106.5487903
0.1258,105.7121015
0.1258,104.8825014
0.126,104.0458125
0.126,103.5480525
0.126,102.5525323
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
