Strain,Stress
0.1368,721.9015451
0.137,721.9015451
0.1372,721.5654643
0.1372,721.2293835
0.1372,721.0613431
0.1374,720.8933027
0.1374,720.7252624
0.1376,720.2211412
0.1378,720.0531008
0.1378,719.8850604
0.138,719.5489796
0.138,719.2128988
0.1382,719.0448584
0.1382,718.5407372
0.1384,718.7087776
0.1384,718.3726968
0.1386,717.8685756
0.1386,717.7005352
0.1388,717.3644544
0.1388,717.3644544
0.139,717.0283736
0.139,716.6922928
0.1392,716.356212
0.1392,716.1881716
0.1394,716.0201312
0.1394,715.6840504
0.1396,715.3479697
0.1398,715.1799293
0.1398,714.6758081
0.1398,714.6758081
0.14,714.3397273
0.1402,714.0036465
0.1402,713.6675657
0.1404,713.3314849
0.1404,713.1634445
0.1404,712.8273637
0.1406,712.4912829
0.1408,712.3232425
0.1408,712.1552021
0.1408,711.9871617
0.141,711.6510809
0.1412,711.4830405
0.1412,710.9789193
0.1414,710.6428385
0.1414,710.6428385
0.1414,710.3067577
0.1416,709.970677
0.1418,709.4665558
0.1418,709.2985154
0.1418,709.130475
0.142,708.7943942
0.1422,708.4583134
0.1422,708.1222326
0.1424,707.7861518
0.1424,707.7861518
0.1426,707.2820306
0.1426,707.1139902
0.1428,706.7779094
0.1428,706.2737882
0.143,706.2737882
0.143,705.9377074
0.1432,705.6016266
0.1432,705.0975054
0.1434,704.929465
0.1434,704.7614246
0.1436,704.4253439
0.1436,704.0892631
0.1438,703.7531823
0.1438,703.4171015
0.144,703.2490611
0.144,702.9129803
0.1442,702.5768995
0.1442,702.2408187
0.1444,701.9047379
0.1444,701.7366975
0.1446,701.4006167
0.1446,701.0645359
0.1448,700.7284551
0.1448,700.2243339
0.145,700.0562935
0.145,699.8882531
0.1452,699.3841319
0.1454,698.8800108
0.1454,698.54393
0.1456,698.3758896
0.1456,697.8717684
0.1458,697.5356876
0.146,697.1996068
0.146,697.0315664
0.1462,696.6954856
0.1462,696.023324
0.1464,695.8552836
0.1464,695.3511624
0.1464,695.183122
0.1466,694.8470412
0.1468,694.5109604
0.1468,694.1748796
0.147,693.6707585
0.147,693.6707585
0.147,693.1666373
0.1472,692.8305565
0.1474,692.4944757
0.1474,691.9903545
0.1474,691.8223141
0.1476,691.4862333
0.1478,691.1501525
0.148,690.6460313
0.148,690.3099505
0.1482,689.8058293
0.1482,689.3017081
0.1484,688.9656273
0.1484,688.4615061
0.1486,688.4615061
0.1486,687.957385
0.1488,687.4532638
0.1488,687.2852234
0.149,686.7811022
0.149,686.6130618
0.1492,686.1089406
0.1492,685.7728598
0.1494,685.436779
0.1494,685.1006982
0.1496,684.9326578
0.1496,684.4285366
0.1498,684.0924558
0.1498,683.5883346
0.15,683.2522538
0.15,683.0842134
0.1502,682.7481327
0.1502,682.2440115
0.1504,681.7398903
0.1504,681.4038095
0.1506,681.0677287
0.1506,680.8996883
0.1508,680.5636075
0.151,680.0594863
0.151,679.5553651
0.1512,679.2192843
0.1512,678.7151631
0.1514,678.3790823
0.1514,677.8749611
0.1516,677.7069207
0.1516,677.3708399
0.1518,676.6986784
0.1518,676.3625976
0.152,675.8584764
0.1522,675.3543552
0.1522,675.0182744
0.1524,674.3461128
0.1524,674.1780724
0.1526,673.5059108
0.1526,673.3378704
0.1528,673.0017896
0.1528,672.329628
0.153,671.9935472
0.153,671.4894261
0.1532,671.3213857
0.1532,670.9853049
0.1534,670.4811837
0.1534,669.9770625
0.1536,669.6409817
0.1536,669.4729413
0.1538,668.8007797
0.1538,668.6327393
0.154,668.1286181
0.1542,667.4564565
0.1542,667.2884161
0.1542,666.7842949
0.1544,666.4482142
0.1544,665.944093
0.1546,665.6080122
0.1546,665.2719314
0.1548,664.7678102
0.155,664.263689
0.155,663.9276082
0.1552,663.2554466
0.1552,663.2554466
0.1552,662.583285
0.1554,662.0791638
0.1554,661.743083
0.1556,661.2389618
0.1556,660.9028811
0.1558,660.3987599
0.1558,660.0626791
0.156,659.5585579
0.1562,659.0544367
0.1562,658.8863963
0.1562,658.2142347
0.1564,657.8781539
0.1566,657.3740327
0.1566,656.8699115
0.1566,656.5338307
0.1568,655.8616691
0.157,655.5255884
0.157,654.6853864
0.1572,654.1812652
0.1572,654.3493056
0.1572,653.677144
0.1574,653.1730228
0.1576,652.6689016
0.1576,652.3328208
0.1578,651.99674
0.1578,651.3245784
0.158,650.6524168
0.158,650.316336
0.1582,649.4761341
0.1584,648.9720129
0.1584,648.4678917
0.1586,648.1318109
0.1586,647.4596493
0.1586,647.2916089
0.1588,646.7874877
0.159,646.2833665
0.159,645.7792453
0.1592,645.1070837
0.1592,644.7710029
0.1594,644.2668818
0.1594,643.930801
0.1596,643.2586394
0.1596,642.5864778
0.1598,642.4184374
0.1598,641.9143162
0.16,641.410195
0.16,640.7380334
0.1602,640.0658718
0.1602,639.8978314
0.1604,639.5617506
0.1604,638.7215487
0.1606,638.2174275
0.1606,637.5452659
0.1608,637.3772255
0.1608,636.7050639
0.161,636.0329023
0.161,635.5287811
0.1612,634.6885791
0.1612,634.6885791
0.1614,634.0164175
0.1616,633.344256
0.1616,632.6720944
0.1618,631.9999328
0.1618,631.3277712
0.162,630.82365
0.1622,630.1514884
0.1622,629.4793268
0.1622,629.3112864
0.1624,628.8071652
0.1624,628.1350037
0.1626,627.4628421
0.1628,626.7906805
0.1628,626.6226401
0.1628,625.9504785
0.163,625.1102765
0.1632,624.4381149
0.1632,623.7659533
0.1634,623.0937917
0.1634,622.5896706
0.1636,622.0855494
0.1638,621.2453474
0.1638,620.9092666
0.1638,620.0690646
0.164,619.5649434
0.1642,618.7247414
0.1642,618.0525798
0.1644,617.3804183
0.1646,616.7082567
0.1646,616.0360951
0.1648,615.1958931
0.1648,615.0278527
0.1648,614.3556911
0.165,613.6835295
0.1652,613.1794083
0.1652,612.5072467
0.1654,612.0031256
0.1654,611.1629236
0.1656,610.490762
0.1656,609.9866408
0.1658,609.3144792
0.1658,608.9783984
0.166,608.4742772
0.166,607.6340752
0.1662,606.9619136
0.1662,606.1217117
0.1664,605.6175905
0.1664,604.7773885
0.1666,604.2732673
0.1666,603.6011057
0.1668,602.7609037
0.1668,602.5928633
0.167,601.7526613
0.167,600.9124594
0.1672,600.2402978
0.1674,599.2320554
0.1674,599.064015
0.1676,598.0557726
0.1676,597.383611
0.1678,596.7114494
0.1678,596.0392878
0.168,595.3671263
0.168,594.6949647
0.1682,594.0228031
0.1682,593.3506415
0.1684,592.6784799
0.1684,592.1743587
0.1686,591.1661163
0.1686,590.3259143
0.1688,589.4857124
0.169,588.6455104
0.169,588.47747
0.169,587.637268
0.1692,586.9651064
0.1692,586.1249044
0.1694,585.4527428
0.1694,584.7805813
0.1696,584.1084197
0.1696,583.2682177
0.1698,582.4280157
0.17,581.5878137
0.17,581.2517329
0.17,580.4115309
0.1702,579.4032886
0.1704,578.5630866
0.1704,577.5548442
0.1704,577.3868038
0.1706,576.5466018
0.1708,575.5383594
0.1708,574.6981574
0.171,573.8579555
0.171,573.5218747
0.1712,572.3455919
0.1712,571.3373495
0.1714,570.4971475
0.1716,569.6569455
0.1716,569.4889051
0.1716,568.4806628
0.1718,567.6404608
0.1718,566.9682992
0.172,566.1280972
0.172,565.2878952
0.1722,564.4476932
0.1722,563.6074912
0.1724,562.7672893
0.1726,561.5910065
0.1726,561.2549257
0.1726,560.2466833
0.1728,559.2384409
0.173,558.0621581
0.173,557.0539158
0.173,557.0539158
0.1732,555.877633
0.1734,554.7013502
0.1734,553.8611482
0.1736,553.0209462
0.1736,552.516825
0.1738,551.3405423
0.1738,550.6683807
0.174,549.4920979
0.174,548.3158151
0.1742,547.9797343
0.1742,546.9714919
0.1744,545.9632496
0.1744,544.6189264
0.1746,543.7787244
0.1746,543.4426436
0.1748,542.2663608
0.1748,541.0900781
0.175,540.2498761
0.175,539.2416337
0.1752,538.7375125
0.1752,537.7292701
0.1754,536.5529873
0.1754,535.2086642
0.1756,534.3684622
0.1756,533.864341
0.1758,532.6880582
0.1758,531.343735
0.176,529.9994119
0.176,528.9911695
0.1762,528.6550887
0.1762,527.4788059
0.1764,526.3025231
0.1764,525.1262403
0.1766,523.9499576
0.1766,523.277796
0.1768,522.1015132
0.1768,520.75719
0.177,519.4128669
0.177,518.0685437
0.1772,517.3963821
0.1772,516.2200993
