Strain,Stress
0.0138,219.8801266
0.014,223.2473567
0.014,225.6044178
0.0142,228.4665634
0.0142,230.4869015
0.0144,231.4970705
0.0144,233.6857701
0.0146,235.2010236
0.0146,237.7264462
0.0148,239.9151458
0.0148,241.0936763
0.015,243.4507374
0.015,245.639437
0.0152,248.1648596
0.0152,250.3535592
0.0154,251.3637282
0.0154,253.8891508
0.0156,255.9094889
0.0156,258.2665499
0.0158,260.286888
0.0158,261.6337801
0.016,264.3275641
0.016,266.5162637
0.0162,268.7049633
0.0162,270.5569399
0.0164,271.3987474
0.0164,273.7558085
0.0166,276.1128696
0.0166,278.3015691
0.0168,280.6586302
0.0168,281.8371608
0.017,283.8574988
0.017,286.2145599
0.0172,288.4032595
0.0174,290.9286821
0.0174,292.1072126
0.0174,294.1275507
0.0176,296.1478887
0.0176,297.9998653
0.0178,300.3569264
0.0178,302.208903
0.018,304.7343255
0.0182,306.4179406
0.0182,308.6066402
0.0184,310.4586167
0.0184,312.1422318
0.0186,313.6574854
0.0186,316.856354
0.0188,318.876692
0.0188,321.4021146
0.019,323.5908142
0.0192,325.6111523
0.0192,327.9682133
0.0194,330.1569129
0.0194,330.9987205
0.0196,333.524143
0.0196,336.2179271
0.0198,338.7433497
0.0198,340.4269648
0.02,341.1004108
0.02,343.2891104
0.0202,345.814533
0.0204,348.3399556
0.0204,350.3602936
0.0204,351.0337396
0.0206,353.0540777
0.0206,355.2427773
0.0208,357.0947539
0.0208,359.1150919
0.021,360.798707
0.021,362.9874066
0.0212,364.8393831
0.0214,367.3648057
0.0214,369.7218668
0.0214,370.5636743
0.0216,373.4258199
0.0218,375.782881
0.0218,378.1399421
0.022,381.0020877
0.0222,383.6958718
0.0222,385.3794868
0.0224,387.9049094
0.0224,390.093609
0.0226,390.9354165
0.0226,391.9455856
0.0228,394.6393697
0.0228,396.4913462
0.023,399.3534918
0.023,400.0269378
0.0232,402.0472759
0.0232,404.067614
0.0234,405.9195905
0.0234,408.1082901
0.0236,408.4450131
0.0236,411.8122432
0.0238,413.8325813
0.024,415.8529194
0.024,418.378342
0.0242,420.061957
0.0242,422.2506566
0.0244,424.2709947
0.0246,426.2913327
0.0246,427.4698633
0.0248,430.1636474
0.0248,431.8472624
0.025,434.2043235
0.025,436.0563001
0.0252,438.0766382
0.0254,439.7602532
0.0254,441.6122298
0.0256,443.2958448
0.0256,443.9692909
0.0258,445.9896289
0.0258,447.8416055
0.026,449.356859
0.026,451.5455586
0.026,451.8822816
0.0262,453.7342582
0.0264,455.4178733
0.0264,456.9331268
0.0266,457.7749343
0.0266,459.7952724
0.0268,461.4788875
0.0268,462.994141
0.027,464.6777561
0.027,466.5297326
0.0272,466.8664557
0.0272,468.5500707
0.0274,470.5704088
0.0274,472.0856623
0.0276,473.2641929
0.0276,473.6009159
0.0278,475.2845309
0.0278,476.2947
0.028,477.4732305
0.028,478.9884841
0.0282,479.8302916
0.0282,481.0088221
0.0284,482.3557142
0.0284,483.7026062
0.0286,484.8811368
0.0286,485.7229443
0.0288,487.0698364
0.0288,488.0800054
0.029,489.2585359
0.029,490.4370665
0.0292,491.1105125
0.0292,491.95232
0.0294,493.1308506
0.0294,493.2992121
0.0296,494.9828271
0.0296,495.8246347
0.0298,496.8348037
0.0298,497.8449727
0.03,498.8551418
0.0302,499.8653108
0.0302,500.0336723
0.0302,501.2122028
0.0304,501.7172874
0.0306,503.2325409
0.0306,504.0743484
0.0306,503.9059869
0.0308,505.4212405
0.031,505.7579635
0.031,506.0946865
0.0312,507.2732171
0.0312,506.936494
0.0314,508.1150246
0.0314,509.1251936
0.0316,510.1353627
0.0316,509.4619166
0.0318,510.8088087
0.0318,511.1455317
0.032,510.9771702
0.032,512.6607852
0.0322,512.8291467
0.0322,513.5025928
0.0324,513.6709543
0.0324,514.1760388
0.0326,514.5127618
0.0326,514.6811233
0.0328,515.1862078
0.033,515.6912923
0.033,516.1963769
0.0332,516.3647384
0.0332,516.7014614
0.0332,516.7014614
0.0334,517.0381844
0.0336,517.2065459
0.0336,517.7116304
0.0338,517.7116304
0.0338,518.0483534
0.034,518.2167149
0.034,518.3850764
0.0342,518.5534379
0.0344,518.7217994
0.0344,518.7217994
0.0344,518.890161
0.0346,519.90033
0.0346,519.226884
0.0348,518.5534379
0.0348,519.0585225
0.035,519.226884
0.035,519.7319685
0.0352,519.3952455
0.0354,519.0585225
0.0354,519.3952455
0.0354,519.226884
0.0356,518.7217994
0.0358,519.7319685
0.0358,519.7319685
0.0358,520.0686915
0.036,519.7319685
0.0362,519.0585225
0.0362,519.3952455
0.0364,519.3952455
0.0364,519.3952455
0.0366,518.3850764
0.0366,518.7217994
0.0368,519.3952455
0.0368,519.7319685
0.037,519.226884
0.037,519.226884
0.0372,519.0585225
0.0374,519.226884
0.0374,518.890161
0.0374,518.890161
0.0376,518.3850764
0.0376,518.2167149
0.0378,518.3850764
0.038,518.3850764
0.038,518.3850764
0.0382,518.2167149
0.0382,517.8799919
0.0384,517.2065459
0.0384,516.3647384
0.0386,517.3749074
0.0386,517.5432689
0.0388,517.3749074
0.0388,517.2065459
0.039,517.0381844
0.039,516.8698229
0.0392,516.8698229
0.0392,516.7014614
0.0394,516.3647384
0.0394,516.3647384
0.0396,515.6912923
0.0396,515.8596538
0.0398,515.6912923
0.0398,515.5229308
0.04,515.3545693
0.04,515.5229308
0.0402,515.0178463
0.0402,515.0178463
0.0404,515.0178463
0.0406,514.6811233
0.0406,514.8494848
0.0406,514.5127618
0.0408,514.3444003
0.0408,513.8393158
0.041,513.8393158
0.041,513.8393158
0.0412,513.6709543
0.0412,513.3342313
0.0414,513.1658698
0.0416,513.1658698
0.0416,512.9975082
0.0416,512.8291467
0.0418,512.4924237
0.042,512.4924237
0.042,512.3240622
0.042,511.9873392
0.0422,511.9873392
0.0424,511.6506162
0.0424,511.6506162
0.0426,511.1455317
0.0426,511.8189777
0.0428,510.9771702
0.0428,510.6404472
0.043,510.6404472
0.043,510.1353627
0.043,510.4720857
0.0432,510.8088087
0.0434,509.9670011
0.0434,509.6302781
0.0436,509.9670011
0.0436,509.1251936
0.0438,508.9568321
0.0438,508.4517476
0.044,508.1150246
0.0442,507.9466631
0.0442,507.7783016
0.0444,507.2732171
0.0444,506.936494
0.0446,506.599771
0.0446,506.599771
0.0448,506.263048
0.0448,505.589602
0.045,505.589602
0.045,505.252879
0.0452,505.0845175
0.0452,504.7477945
0.0454,504.579433
0.0454,504.2427099
0.0456,503.9059869
0.0456,503.9059869
0.0458,503.5692639
0.046,503.2325409
0.046,502.8958179
0.0462,502.2223719
0.0462,502.2223719
0.0464,502.0540104
0.0464,501.3805643
0.0466,501.2122028
0.0466,500.8754798
0.0466,500.8754798
0.0468,500.5387568
0.047,500.2020338
0.047,500.0336723
0.0472,499.1918648
0.0472,499.3602263
0.0474,499.0235033
0.0474,499.3602263
0.0476,497.6766112
0.0476,498.0133342
0.0478,497.8449727
0.0478,497.5082497
0.048,497.1715267
0.048,496.6664422
0.0482,496.4980807
0.0482,496.1613577
0.0484,495.4879116
0.0484,495.3195501
0.0486,494.9828271
0.0486,493.9726581
0.0488,494.1410196
0.0488,493.6359351
0.049,493.1308506
0.049,493.4675736
0.0492,492.7941276
0.0492,491.95232
0.0494,492.289043
0.0496,491.7839585
0.0496,491.278874
0.0498,491.1105125
0.0498,490.268705
0.05,490.268705
0.0502,489.931982
0.0502,489.4268974
0.0502,489.2585359
0.0504,489.0901744
0.0506,488.7534514
0.0506,487.7432824
0.0508,487.7432824
0.0508,487.7432824
0.051,487.2381979
0.051,486.9014748
0.0512,486.3963903
0.0512,486.2280288
0.0514,485.8913058
0.0514,485.5545828
0.0516,485.3862213
0.0516,484.8811368
0.0518,484.5444138
0.0518,484.3760523
0.052,484.0393292
0.052,483.5342447
0.0522,483.0291602
0.0522,482.8607987
0.0524,482.6924372
0.0524,482.3557142
0.0526,481.1771836
0.0528,481.6822682
0.0528,481.0088221
0.053,479.9986531
0.0532,480.8404606
0.0532,479.8302916
0.0534,479.6619301
0.0534,479.3252071
0.0534,479.1568456
0.0536,478.8201226
0.0538,478.315038
0.0538,477.978315
0.0538,477.8099535
0.054,477.4732305
0.0542,477.1365075
0.0542,476.631423
0.0544,476.2947
0.0544,476.2947
0.0546,475.7896155
0.0546,475.4528925
0.0548,475.2845309
0.0548,474.7794464
0.0548,474.6110849
0.055,474.2743619
0.0552,473.9376389
0.0552,473.7692774
0.0554,473.2641929
0.0554,473.2641929
0.0556,472.2540238
0.0556,472.5907469
0.0558,472.0856623
0.056,471.7489393
0.056,471.5805778
0.056,471.4122163
0.0562,470.9071318
0.0564,470.9071318
0.0564,470.4020473
0.0564,470.0653243
0.0566,469.5602397
0.0568,469.3918782
0.0568,469.0551552
0.057,468.7184322
0.057,468.7184322
0.0572,469.0551552
0.0572,468.0449862
0.0574,467.5399017
0.0574,467.2031787
0.0574,467.0348172
0.0576,467.0348172
0.0578,466.5297326
0.0578,466.3613711
0.058,465.8562866
0.058,465.8562866
0.0582,465.5195636
0.0582,465.0144791
0.0584,464.6777561
0.0584,464.3410331
0.0586,464.1726716
0.0586,464.0043101
0.0588,463.667587
0.0588,463.330864
0.059,462.994141
0.059,462.8257795
0.0592,462.4890565
0.0592,462.1523335
0.0594,461.8156105
0.0594,461.1421645
0.0596,461.310526
0.0596,461.1421645
0.0598,460.6370799
0.0598,460.9738029
0.06,459.9636339
0.06,459.4585494
0.0602,459.4585494
0.0602,459.2901879
0.0604,458.9534649
0.0604,458.7851034
0.0606,458.2800189
0.0606,459.1218264
0.0608,457.9432958
0.0608,457.7749343
0.061,456.4280423
0.061,457.2698498
0.0612,456.9331268
0.0612,456.2596808
0.0614,456.0913193
0.0616,455.7545963
0.0616,455.4178733
0.0618,455.0811502
0.062,454.9127887
0.062,454.4077042
0.062,454.4077042
0.0622,453.5658967
0.0622,454.7444272
0.0624,453.5658967
0.0626,453.0608122
0.0626,452.8924507
0.0626,452.5557277
0.0628,452.2190046
0.063,451.8822816
0.063,451.5455586
0.0632,451.2088356
0.0634,450.8721126
0.0634,450.1986666
0.0636,449.8619436
0.0636,449.5252206
0.0638,449.5252206
0.0638,449.020136
0.064,448.8517745
0.064,448.683413
0.0642,448.1783285
0.0642,448.1783285
0.0644,447.1681595
0.0644,447.1681595
0.0646,447.8416055
0.0646,446.999798
0.0648,446.4947134
0.0648,445.9896289
0.065,445.9896289
0.0652,445.8212674
0.0652,445.4845444
0.0654,444.9794599
0.0654,444.8110984
0.0656,444.6427369
0.0656,444.1376524
0.0658,443.9692909
0.0658,443.8009294
0.066,443.4642063
0.066,443.1274833
0.0662,442.7907603
0.0662,442.6223988
0.0664,442.2856758
0.0664,441.9489528
0.0666,441.6122298
0.0666,441.2755068
0.0668,441.1071453
0.0668,440.6020607
0.067,440.4336992
0.067,440.0969762
0.0672,439.7602532
0.0672,439.7602532
0.0674,439.2551687
0.0676,438.9184457
0.0676,438.5817227
0.0678,438.2449997
0.0678,438.0766382
0.068,437.7399151
0.068,437.2348306
0.0682,437.2348306
0.0682,436.3930231
0.0684,436.5613846
0.0684,436.5613846
0.0686,435.3828541
0.0686,435.5512156
0.0688,435.2144926
0.0688,435.8879386
0.069,434.035962
0.0692,434.372685
0.0692,433.8676005
0.0694,433.699239
0.0694,433.1941545
0.0696,433.025793
0.0696,432.68907
0.0698,432.352347
0.0698,432.1839855
0.07,431.6789009
0.0702,430.8370934
0.0702,431.0054549
0.0704,430.6687319
0.0704,430.6687319
0.0706,430.1636474
0.0706,429.4902014
0.0708,428.9851168
0.0708,429.3218399
0.071,428.6483938
0.0712,428.6483938
0.0712,427.4698633
0.0714,427.9749478
0.0716,427.1331403
0.0716,427.1331403
0.0718,426.9647788
0.0718,426.4596943
0.0718,426.2913327
0.072,426.2913327
0.0722,425.4495252
0.0722,424.6077177
0.0724,425.1128022
0.0724,424.7760792
0.0726,424.4393562
0.0726,424.1026332
0.0728,423.9342717
0.0728,423.5975487
0.073,423.4291872
0.073,422.9241026
0.0732,422.5873796
0.0732,422.2506566
0.0734,421.5772106
0.0734,421.7455721
0.0736,421.0721261
0.0736,421.0721261
0.0738,420.5670416
0.074,420.39868
0.074,419.8935955
0.074,419.725234
0.0742,419.5568725
0.0742,419.2201495
0.0744,418.8834265
0.0744,417.3681729
0.0746,418.378342
0.0748,417.8732575
0.0748,417.3681729
0.075,417.1998114
0.075,416.8630884
0.075,416.6947269
0.0752,416.5263654
0.0754,416.1896424
0.0754,415.8529194
0.0756,415.5161964
0.0756,415.0111119
0.0758,414.8427504
0.076,414.3376658
0.076,414.0009428
0.076,414.0009428
0.0762,414.0009428
0.0762,413.1591353
0.0764,412.1489663
0.0766,412.3173278
0.0766,412.6540508
0.0768,411.8122432
0.0768,411.6438817
0.077,411.1387972
0.077,410.8020742
0.0772,410.2969897
0.0774,409.4551822
0.0774,409.7919052
0.0776,408.7817361
0.0776,409.1184592
0.0776,408.6133746
0.0778,408.4450131
0.078,408.1082901
0.078,407.6032056
0.078,407.4348441
0.0782,407.2664826
0.0784,406.7613981
0.0784,406.4246751
0.0786,406.0879521
0.0786,405.751229
0.0788,405.414506
0.0788,405.077783
0.079,404.74106
0.079,404.404337
0.0792,404.2359755
0.0792,403.8992525
0.0794,403.5625295
0.0794,403.0574449
0.0796,402.8890834
0.0796,402.5523604
0.0798,402.2156374
0.0798,401.8789144
0.08,401.5421914
0.08,401.2054684
0.0802,400.8687454
0.0802,400.5320224
0.0804,399.0167688
0.0806,399.5218533
0.0806,399.5218533
0.0806,399.3534918
0.0808,399.3534918
0.0808,399.0167688
0.081,397.8382383
0.081,397.8382383
0.0812,398.8484073
0.0812,396.8280692
0.0814,396.8280692
0.0816,396.4913462
0.0816,395.9862617
0.0818,395.6495387
0.0818,395.1444542
0.082,394.8077312
0.0822,394.4710081
0.0822,394.1342851
0.0824,393.2924776
0.0824,393.2924776
0.0826,393.1241161
0.0826,392.7873931
0.0826,392.4506701
0.0828,391.9455856
0.083,391.440501
0.083,391.103778
0.0832,390.5986935
0.0834,390.093609
0.0834,390.2619705
0.0836,388.746717
0.0836,388.746717
0.0838,388.746717
0.0838,388.4099939
0.084,388.0732709
0.084,387.5681864
0.0842,387.2314634
0.0842,387.2314634
0.0844,386.3896559
0.0844,386.2212944
0.0846,385.8845714
0.0846,385.5478483
0.0848,385.8845714
0.0848,385.0427638
0.085,384.7060408
0.085,384.0325948
0.0852,383.5275103
0.0852,383.5275103
0.0854,383.0224258
0.0856,382.6857027
0.0856,382.1806182
0.0858,381.6755337
0.0858,381.1704492
0.086,381.8438952
0.086,381.0020877
0.0862,380.4970032
0.0862,379.8235571
0.0864,379.4868341
0.0864,379.3184726
0.0866,378.6450266
0.0866,378.4766651
0.0868,377.8032191
0.0868,377.8032191
0.087,377.2981346
0.087,376.9614115
0.0872,376.2879655
0.0874,375.782881
0.0874,375.446158
0.0876,374.9410735
0.0876,374.6043505
0.0878,374.0992659
0.0878,373.9309044
0.088,373.2574584
0.0882,372.9207354
0.0882,372.5840124
0.0884,371.9105664
0.0884,371.9105664
0.0884,371.5738434
0.0886,371.4054819
0.0888,370.3953128
0.0888,370.0585898
0.0888,370.0585898
0.089,369.7218668
0.0892,369.0484208
0.0892,368.8800593
0.0894,368.3749747
0.0894,368.0382517
0.0896,366.8597212
0.0896,367.0280827
0.0898,366.5229982
0.0898,365.8495522
0.09,365.8495522
0.09,365.5128291
0.0902,365.0077446
0.0902,364.5026601
0.0904,364.1659371
0.0904,363.9975756
0.0906,363.6608526
0.0906,362.9874066
0.0908,362.6506835
0.0908,362.145599
0.091,361.808876
0.091,361.3037915
0.0912,360.9670685
0.0914,360.6303455
0.0914,359.9568995
0.0914,359.6201764
0.0916,359.1150919
0.0916,358.7783689
0.0918,358.2732844
0.092,357.9365614
0.092,357.7681999
0.092,357.0947539
0.0922,356.7580308
0.0924,356.2529463
0.0924,355.7478618
0.0924,355.2427773
0.0926,354.7376928
0.0926,355.0744158
0.0928,353.3908007
0.093,354.0642468
0.093,353.3908007
0.093,353.0540777
0.0932,352.3806317
0.0932,351.8755472
0.0934,351.5388242
0.0934,351.2021012
0.0936,350.6970166
0.0938,350.1919321
0.0938,349.6868476
0.094,349.0134016
0.094,348.6766786
0.094,348.3399556
0.0942,347.834871
0.0944,346.9930635
0.0944,345.9828945
0.0946,346.487979
0.0946,345.9828945
0.0948,345.1410869
0.0948,344.8043639
0.095,344.1309179
0.0952,343.6258334
0.0952,342.9523874
0.0954,342.4473028
0.0956,341.9422183
0.0956,340.7636878
0.0958,340.5953263
0.096,340.0902418
0.096,339.4167957
0.096,339.2484342
0.0962,338.7433497
0.0964,338.4066267
0.0964,337.5648192
0.0966,337.2280962
0.0966,336.8913732
0.0966,336.0495656
0.0968,335.8812041
0.097,335.0393966
0.097,334.7026736
0.097,334.5343121
0.0972,333.8608661
0.0974,333.3557815
0.0974,332.513974
0.0976,331.503805
0.0978,330.4936359
0.0978,330.8303589
0.098,330.3252744
0.098,329.6518284
0.098,329.3151054
0.0982,328.4732979
0.0984,328.8100209
0.0984,327.2947673
0.0986,326.7896828
0.0986,326.2845983
0.0988,325.6111523
0.099,324.9377062
0.099,324.0958987
0.0992,324.0958987
0.0992,323.4224527
0.0994,322.9173682
0.0994,322.2439221
0.0996,321.7388376
0.0996,321.2337531
0.0998,320.7286686
0.0998,320.2235841
0.1,319.213415
0.1,319.0450535
0.1002,318.539969
0.1002,317.6981615
0.1004,317.193077
0.1006,316.519631
0.1006,315.8461849
0.1006,315.5094619
0.1008,314.8360159
0.101,314.1625699
0.101,313.6574854
0.1012,313.1524008
0.1012,312.4789548
0.1014,311.8055088
0.1014,311.1320628
0.1016,310.6269782
0.1016,309.7851707
0.1018,308.9433632
0.1018,308.7750017
0.102,308.1015557
0.102,307.2597481
0.1022,307.4281096
0.1022,306.5863021
0.1024,305.7444946
0.1024,304.902687
0.1026,304.3976025
0.1026,303.219072
0.1028,303.3874335
0.1028,302.7139875
0.103,301.3670954
0.1032,301.1987339
0.1032,300.5252879
0.1034,300.0202034
0.1034,298.8416728
0.1036,298.1682268
0.1036,297.4947808
0.1038,297.1580578
0.1038,296.3162503
0.104,295.8111657
0.104,295.1377197
0.1042,294.2959122
0.1042,293.7908277
0.1044,292.7806586
0.1046,292.4439356
0.1046,291.6021281
0.1048,290.5919591
0.1048,290.255236
0.1048,289.58179
0.105,288.908344
0.1052,288.0665365
0.1052,287.3930904
0.1052,286.8880059
0.1054,286.0461984
0.1056,285.2043909
0.1056,283.8574988
0.1058,283.6891373
0.1058,283.1840528
0.106,282.1738838
0.106,281.1637147
0.1062,280.1535457
0.1062,279.3117382
0.1064,278.8066536
0.1064,278.3015691
0.1066,276.4495926
0.1068,275.7761465
0.1068,274.934339
0.107,273.92417
0.107,273.4190855
0.1072,272.4089164
0.1072,271.5671089
0.1074,270.7253014
0.1074,269.0416863
0.1076,268.3682403
0.1076,267.3580713
0.1078,266.1795407
0.108,265.3377332
0.108,264.1592026
0.1082,262.6439491
0.1084,261.6337801
0.1084,261.4654185
0.1084,260.1185265
0.1086,259.1083575
0.1086,257.7614654
0.1088,256.9196579
0.1088,256.2462119
0.109,254.8993198
0.109,253.8891508
0.1092,252.8789817
0.1092,251.8688127
0.1094,250.6902822
0.1094,249.5117516
0.1096,247.9964981
0.1098,246.986329
0.1098,245.4710755
0.1098,245.302714
0.11,243.7874604
0.11,242.2722069
0.1102,240.7569533
0.1104,239.0733383
0.1104,237.2213617
0.1106,235.0326621
0.1106,233.0123241
0.1108,230.8236245
0.1108,227.7931174
0.111,226.7829483
0.111,223.7524412
0.1112,219.5434036
0.1112,216.344535
0.1114,212.1354973
0.1114,210.6202438
0.1116,205.4010371
0.1116,200.0134689
