,time,X,std,temperature
0,971.9626168224302,0.0,0.0845921450151057,1500.0
1,1289.7196261682243,0.3293051359516615,0.19184290030211487,1500.0
2,1775.7009345794393,0.2175226586102718,0.1374622356495469,1500.0
3,2074.7663551401865,0.2673716012084591,0.18277945619335362,1500.0
4,2383.1775700934586,0.2764350453172205,0.13595166163141986,1500.0
5,2672.8971962616824,0.7356495468277945,0.1918429003021147,1500.0
6,3598.130841121496,0.6873111782477341,0.09969788519637457,1500.0
7,4504.672897196262,0.9531722054380664,0.13141993957703924,1500.0
8,5401.869158878506,0.8927492447129909,0.11027190332326275,1500.0
9,6504.672897196263,0.8987915407854985,0.12537764350453173,1500.0
10,93.75,-0.0030627871362942,0.07044410413476279,1600.0
11,292.6136363636364,0.1439509954058191,0.1623277182235837,1600.0
12,446.02272727272725,0.4992343032159264,0.25267993874425737,1600.0
13,596.590909090909,0.3139356814701377,0.099540581929556,1600.0
14,752.840909090909,0.6676875957120978,0.142419601837672,1600.0
15,849.4318181818182,0.6232771822358345,0.19448698315467083,1600.0
16,696.0227272727273,0.9280245022970902,0.24961715160796316,1600.0
17,1005.6818181818182,1.0,0.13169984686064318,1600.0
18,1801.136363636364,0.9540581929555896,0.10107197549770297,1600.0
19,2673.2954545454545,0.8866768759571209,0.09341500765696775,1600.0
20,49.67197750702903,0.0695915279878971,0.0713175629211938,1700.0
21,76.85098406747886,0.1951588502269289,0.15029569522761652,1700.0
22,124.64854732895968,0.2662632375189107,0.153433732178059,1700.0
23,183.6925960637301,0.5370650529500756,0.13111676523174254,1700.0
24,199.6251171508903,0.7276853252647504,0.24049649291706765,1700.0
25,283.9737582005623,0.6111951588502269,0.12516847751340943,1700.0
26,379.5688847235239,0.8456883509833585,0.18659744189244942,1700.0
27,29.8978644382544,0.1169415292353823,0.1184407796101948,1800.0
28,13.649025069637872,0.305847076461769,0.11994002998500747,1800.0
29,44.84679665738162,0.52023988005997,0.1499250374812593,1800.0
30,59.14577530176415,0.5952023988005997,0.1859070464767616,1800.0
31,69.2200557103064,0.8860569715142429,0.1709145427286357,1800.0
32,100.0928505106778,0.9985007496251874,0.20989505247376317,1800.0
33,198.88579387186627,1.0014992503748126,0.1274362818590704,1800.0
34,299.6285979572887,0.9430284857571214,0.1064467766116941,1800.0
