,time,X,std,temperature
0,2.4906600249066173,0.0,0.0655209452201935,1150.0
1,72.22914072229139,0.0,0.0279269602577874,1150.0
2,109.58904109589042,-0.0032223415682062,0.027926960257787303,1150.0
3,144.45828144458278,-0.0032223415682062,0.0161117078410313,1150.0
4,296.38854296388547,-0.0032223415682062,0.0182599355531687,1150.0
5,316.3138231631382,-0.0032223415682062,0.0204081632653061,1150.0
6,381.0709838107099,-0.0032223415682062,0.0311493018259936,1150.0
7,445.8281444582815,-0.0042964554242748,0.032223415682062204,1150.0
8,533.0012453300125,-0.0042964554242748,0.0354457572502684,1150.0
9,749.6886674968866,-0.0021482277121374,0.037593984962406,1150.0
10,946.4508094645082,0.1396348012889368,0.03437164339419971,1150.0
11,1215.442092154421,0.359828141783029,0.04511278195488716,1150.0
12,1377.33499377335,0.443609022556391,0.03114930182599357,1150.0
13,1581.5691158156912,0.6100966702470463,0.036519871106337254,1150.0
14,1902.864259028643,0.7636949516648766,0.022556390977443552,1150.0
15,2206.724782067248,0.8442534908700323,0.022556390977443552,1150.0
16,0.0,-0.0010537407797681,0.0715800565692417,1175.0
17,73.25581395348837,0.0010537407797681,0.018946259220231902,1175.0
18,144.7674418604651,0.0,0.0189473684210526,1175.0
19,237.2093023255814,-0.0021074815595363,0.0305285341911152,1175.0
20,338.37209302325573,-0.0010537407797681,0.0400011092008207,1175.0
21,455.2325581395349,0.334035827186512,0.042806278076646,1175.0
22,538.953488372093,0.4657534246575342,0.025825522710886784,1175.0
23,648.8372093023255,0.5795574288724973,0.02675836060118686,1175.0
24,791.8604651162791,0.7228661749209693,0.02660750928955702,1175.0
25,912.2093023255812,0.8271865121180189,0.02018190893461269,1175.0
26,1318.6046511627906,0.9768177028451,0.021077033997005112,1175.0
27,1543.6046511627906,0.9989462592202316,0.017893627641284438,1175.0
28,-1.2903225806451817,0.003125,0.0605493215031314,1200.0
29,27.096774193548384,0.0020833333333332,0.029231906750174,1200.0
30,63.2258064516129,0.0010416666666666,0.0271420494084899,1200.0
31,119.3548387096774,-0.0010416666666666,0.0375761134307583,1200.0
32,185.8064516129032,0.0,0.0187891440501042,1200.0
33,240.64516129032253,0.0010416666666666,0.0219228427279054,1200.0
34,298.7096774193549,0.3874999999999999,0.03212421711899799,1200.0
35,320.0,0.4697916666666666,0.042734429366736215,1200.0
36,359.35483870967744,0.5864583333333333,0.018969641614474564,1200.0
37,480.0,0.865625,0.025815501043841338,1200.0
38,601.2903225806451,0.996875,0.017751826722338326,1200.0
39,0.1323042998897463,0.0031380753138077,0.06806611316786769,1250.0
40,3.042998897464169,0.0020920502092052,0.008379153979276301,1250.0
41,5.953693495038589,0.0010460251046027,0.021990624110056898,1250.0
42,11.907386990077178,-0.0010460251046024,0.019894192643869497,1250.0
43,24.07938257993384,-0.0010460251046024,0.0188470722250212,1250.0
44,36.11907386990077,0.3922594142259415,0.049625402527985196,1250.0
45,48.026460859977945,0.6464435146443516,0.024760673837323832,1250.0
46,72.1058434399118,0.8776150627615064,0.03547394247409563,1250.0
47,109.94487320837926,0.99163179916318,0.01150956209336429,1250.0
48,0.0170261066969352,0.0010493179433368,0.0417928973126716,1350.0
49,1.0045402951191829,0.0,0.0219435736677116,1350.0
50,1.9750283768444952,-0.0020986358866736,0.0303118020308742,1350.0
51,2.4858115777525542,0.0031479538300105,0.0187956198377011,1350.0
52,2.979568671963678,0.2980062959076601,0.031147309108013832,1350.0
53,3.592508513053348,0.5131164742917105,0.019798886209856814,1350.0
54,4.001135073779795,0.5750262329485836,0.01640532400021466,1350.0
55,4.988649262202042,0.8100734522560338,0.01960261879934755,1350.0
56,10.045402951191829,0.988457502623295,0.022940261243984628,1350.0
57,15.051078320090806,0.9916054564533054,0.006234505565113291,1350.0
