,time,X,std,temperature
0,0.4171011470281556,0.0,0.0,1100.0
1,18.75,0.0,0.0,1100.0
2,26.50862068965517,0.001152073732719,0.001152073732719,1100.0
3,47.41379310344828,-0.0011520737327186,0.0034222212923099996,1100.0
4,56.46551724137931,-0.0011520737327186,0.010232663971084,1100.0
5,73.49137931034483,0.001152073732719,0.0045232951662595,1100.0
6,81.25,0.0184331797235024,0.00027199924677120263,1100.0
7,94.61206896551724,0.1624423963133642,0.029385072472106782,1100.0
8,105.81896551724137,0.3870967741935486,0.01471934385412449,1100.0
9,115.51724137931036,0.5472350230414748,0.03732797355330397,1100.0
10,140.73275862068965,0.8456221198156684,0.028384690627010434,1100.0
11,170.25862068965515,0.9827188940092167,0.022956474889761824,1100.0
12,190.51724137931035,0.9976958525345624,0.017060106602781677,1100.0
13,-0.0743099787685785,0.0010395010395012,0.0124740124740121,1150.0
14,4.087048832271762,-0.003118503118503,0.0166320166320163,1150.0
15,5.053078556263268,-0.001039501039501,0.0155925155925153,1150.0
16,6.1677282377919305,-0.001039501039501,0.017671517671517402,1150.0
17,9.21443736730361,0.0,0.0187110187110184,1150.0
18,11.963906581740977,0.0,0.0228690228690227,1150.0
19,19.09766454352442,0.0010395010395012,0.0176715176715172,1150.0
20,24.076433121019114,0.0686070686070685,0.0228690228690228,1150.0
21,30.169851380042463,0.2661122661122661,0.022869022869022648,1150.0
22,42.13375796178344,0.5239085239085239,0.02494802494802484,1150.0
23,52.016985138004245,0.8274428274428275,0.028066528066527874,1150.0
24,56.10403397027602,0.8887733887733889,0.015592515592515399,1150.0
25,74.08704883227176,0.998960498960499,0.01975051975051978,1150.0
26,0.0580270793036739,0.0,0.0432098765432098,1175.0
27,3.1914893617021267,-0.0010288065843619,0.030864197530863998,1175.0
28,6.150870406189554,-0.0010288065843619,0.0411522633744855,1175.0
29,9.168278529980658,-0.0010288065843619,0.0370370370370368,1175.0
30,12.18568665377176,-0.0010288065843619,0.031893004115226,1175.0
31,15.145067698259188,0.0,0.0277777777777776,1175.0
32,16.363636363636363,0.0,0.0288065843621398,1175.0
33,18.16247582205029,0.1224279835390946,0.05555555555555548,1175.0
34,20.13539651837524,0.367283950617284,0.02674897119341557,1175.0
35,21.237911025145063,0.5617283950617284,0.044238683127571954,1175.0
36,24.197292069632493,0.8569958847736626,0.023662551440329138,1175.0
37,33.133462282398455,0.9958847736625516,0.016460905349794386,1175.0
38,50.01934235976789,1.0,0.02880658436214001,1175.0
39,0.051387461459404,0.0010319917440662,0.015496933875768601,1200.0
40,2.569373072970196,0.0,0.0278925619834711,1200.0
41,4.059609455292909,-0.0020639834881319,0.0351218347278014,1200.0
42,5.061664953751286,-0.0010319917440659,0.0371890165374543,1200.0
43,5.575539568345324,-0.0030959752321981,0.0216910165545122,1200.0
44,7.091469681397742,0.0134158926728586,0.0268733635254886,1200.0
45,8.067831449126414,0.0505675954592363,0.0382753797473754,1200.0
46,8.581706063720453,0.0794633642930857,0.031073825789559,1200.0
47,9.069886947584791,0.0970072239422086,0.05691839589250218,1200.0
48,10.097636176772868,0.1537667698658411,0.038381990464737614,1200.0
49,11.073997944501544,0.257997936016512,0.04468801439671133,1200.0
50,13.078108941418296,0.4633642930856554,0.08105719451765048,1200.0
51,15.03083247687564,0.630546955624355,0.052304284045066596,1200.0
52,20.015416238437822,0.9050567595459238,0.054653984255729204,1200.0
53,25.05138746145941,0.998968008255934,0.019629165280727223,1200.0
54,0.0,0.0010695187165776,0.0160794630626293,1225.0
55,1.650641025641025,-0.0010695187165774,0.0332238595525903,1225.0
56,3.0288461538461537,-0.0010695187165774,0.0375111049973921,1225.0
57,5.528846153846153,0.0,0.0353697749196142,1225.0
58,6.041666666666666,0.0213903743315508,0.042918307340475,1225.0
59,6.522435897435896,0.0673796791443851,0.037657834253257,1225.0
60,7.019230769230768,0.1112299465240643,0.09884508027121978,1225.0
61,8.028846153846153,0.3764705882352942,0.08226467435848928,1225.0
62,9.535256410256409,0.5593582887700536,0.09444664156220794,1225.0
63,10.528846153846152,0.7518716577540108,0.049843240423909974,1225.0
64,11.025641025641026,0.8406417112299466,0.027525491342400676,1225.0
65,12.019230769230768,0.9176470588235296,0.02554693903284766,1225.0
66,15.528846153846152,0.9957219251336898,0.013942718274097099,1225.0
67,0.0395647873392679,0.0,0.0116648992576882,1250.0
68,1.0286844708209697,-0.0010582010582009,0.011662654928826401,1250.0
69,1.5232443125618196,-0.0021164021164021,0.0254462006317787,1250.0
70,2.0375865479723045,-0.0021164021164021,0.0254462006317787,1250.0
71,2.5321463897131555,-0.0031746031746031,0.0296857378511673,1250.0
72,3.0464886251236405,0.0042328042328041,0.030761893540260696,1250.0
73,4.035608308605342,0.1089947089947089,0.028863191323424797,1250.0
74,4.985163204747774,0.2708994708994707,0.0695034983476131,1250.0
75,5.519287833827892,0.3629629629629629,0.05909430108793862,1250.0
76,6.033630069238377,0.4656084656084654,0.06885600947106801,1250.0
77,7.517309594460931,0.676190476190476,0.03536837852850616,1250.0
78,9.000989119683481,0.9238095238095236,0.02210776145028559,1250.0
79,12.007912957467854,0.9936507936507936,0.012711878671581966,1250.0
80,17.98219584569733,0.9989417989417988,0.014843991090014885,1250.0
