,time,HV,std,temperature
0,-0.1814516129032242,433.8639743635141,0.7903402854007027,1100.0
1,18.145161290322577,430.8693034949187,0.9659714599341669,1100.0
2,25.766129032258064,428.6701958145958,0.7024361743564214,1100.0
3,47.17741935483872,425.58620445451646,0.8781558726674348,1100.0
4,55.88709677419354,424.615983853263,1.5805920470237993,1100.0
5,73.48790322580645,423.0267164760455,1.1416911582450666,1100.0
6,80.02016129032258,421.0037711129209,0.7903402854007027,1100.0
7,93.99193548387096,409.668744024645,2.370932332424502,1100.0
8,105.24193548387096,393.5051874933607,1.404960872490392,1100.0
9,115.2217741935484,381.7330299918558,2.8978258560250083,1100.0
10,139.89919354838707,361.61122127403416,1.7563117453348127,1100.0
11,170.02016129032262,352.9027831875642,1.3172338090010953,1100.0
12,190.52419354838707,352.19025530257426,0.7903402854006458,1100.0
13,0.3107908818944072,433.9135381114903,1.0011376564277157,1150.0
14,4.079467408250112,428.9988623435722,1.0921501706484946,1150.0
15,5.115661736822146,428.54379977246873,1.274175199089882,1150.0
16,6.298318796612312,427.1786120591581,1.0011376564277725,1150.0
17,9.183499768255173,425.1763367463026,0.8191126279863852,1150.0
18,12.139046896726072,421.1717861205916,1.4562002275312693,1150.0
19,19.100324442759025,420.26166097838455,1.0011376564276588,1150.0
20,24.12775460329499,415.0739476678043,1.274175199089882,1150.0
21,30.02772510849872,401.0580204778157,1.6382252559726567,1150.0
22,42.14267054312561,383.1285551763368,1.5472127417519914,1150.0
23,52.10660262082333,363.6518771331058,1.365187713310604,1150.0
24,55.95204988834113,360.193401592719,0.5460750853242757,1150.0
25,73.7155016222138,352.4573378839591,1.0011376564277157,1150.0
26,0.0516670866728041,434.0083528456788,2.673518465284758,1175.0
27,3.0053022081347827,430.71179009992767,1.9537250323235185,1175.0
28,5.909486355710165,427.1068457623491,2.467761890711415,1175.0
29,8.913015673615977,424.8384580413869,2.262207932164074,1175.0
30,12.01525698677044,422.87835060423896,1.9537250323235753,1175.0
31,15.068743818628263,421.7409655413456,1.8508973990433901,1175.0
32,15.954365805506344,419.99107223134695,1.7478671497370328,1175.0
33,18.0174401744524,410.4238473997399,3.496240839539496,1175.0
34,19.87979804247592,394.8930250699341,1.6450395164569045,1175.0
35,20.95575245893544,382.2429974001831,2.879173731845299,1175.0
36,23.94851780045108,362.4939120215887,1.9539276483498043,1175.0
37,32.95783940400496,353.63219619309814,0.9253473915085806,1175.0
38,50.00196284275351,353.2886607207305,1.748171073776291,1175.0
39,0.0265243768579335,434.0482345922297,1.2857736879214485,1200.0
40,2.552332053172724,426.88897727478167,1.2849472224303327,1200.0
41,3.996683807216592,424.5128889876056,1.7145026614771268,1200.0
42,4.93541946997735,422.8140891704611,1.6299965650027843,1200.0
43,5.465132195738021,422.1372139331751,1.1151085639904181,1200.0
44,7.006541990903712,420.8774739082261,0.9427905090770423,1200.0
45,8.015553047462365,415.83582779558407,1.8006616889338716,1200.0
46,8.471529555180776,412.7568306081495,1.7149158942226563,1200.0
47,9.02477072039381,411.1371648617866,2.0583123058128763,1200.0
48,9.962060068544982,407.0374827927302,1.3723459481237796,1200.0
49,11.041553135274324,398.9959735634351,1.88640748364503,1200.0
50,12.959469615771033,382.7373311879667,3.001102814889805,1200.0
51,14.97511564060115,368.70973240597016,1.88640748364503,1200.0
52,16.993705948743642,359.56964392250853,1.4585049755805244,1200.0
53,20.00284097512597,354.7337877171732,1.7145026614771268,1200.0
54,24.964733167868047,351.4748276690315,1.2008543587015197,1200.0
55,-0.0126178625301567,434.27107440182255,1.0413994952199914,1225.0
56,1.6002279863011668,430.2987406704959,1.7708246323475123,1225.0
57,3.0014003468929498,425.7032443826436,2.187489251723264,1225.0
58,5.519843161147991,421.6188828998809,1.874990787191507,1225.0
59,6.046786326718129,419.2184754071242,2.2915243799575364,1225.0
60,6.527267456429559,414.7351378973177,1.8747287339717786,1225.0
61,7.0227838896231845,410.14750320605737,4.99997543251061,1225.0
62,8.00868706423416,391.9097783521111,3.5413872114752962,1225.0
63,9.51092024901607,379.18840480015984,4.374978503446812,1225.0
64,10.500243218144568,366.9923169271639,2.083192070269604,1225.0
65,11.010028449152667,360.9462250414781,1.0417925750496124,1225.0
66,12.018631983923036,356.1458031357943,1.0416615484397198,1225.0
67,15.562482495663838,350.28170721121325,0.8335912919715724,1225.0
68,0.0598298284524325,433.7926173762204,0.6472282927263109,1250.0
69,1.0500665799159448,426.9578449993553,1.2948032994167988,1250.0
70,1.5921755326122415,423.8183500532531,1.2017972785121174,1250.0
71,2.0789185991455668,422.5280540353713,1.2946299424346535,1250.0
72,2.528563271506288,422.0697848531504,1.4797751993335169,1250.0
73,3.01474292784774,419.5771714858102,1.2949766563988874,1250.0
74,4.059175405844948,408.3960795318495,1.3871158923929556,1250.0
75,5.028457632095313,396.8443503501269,2.4046346989168796,1250.0
76,5.550392165997978,390.65264569841736,2.7744051417681135,1250.0
77,6.034491538554051,383.7207067330768,1.2949766563989442,1250.0
78,6.534344726859822,370.40741057759294,3.237181605524029,1250.0
79,8.982643715646876,355.0774526491656,1.8502390701131048,1250.0
80,12.01747438379719,351.4060984819346,2.034517542101355,1250.0
81,17.959306615410785,351.27608074534834,1.2953233703631213,1250.0
